number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
130,5.781960680906195e-06,2025-07-14 22:58:12.876671,2025-07-14 22:59:24.641303,0 days 00:01:11.764632,identity,min,0.005775919460325614,5,14,bell,COMPLETE
131,0.0007279363344423473,2025-07-14 22:59:24.642210,2025-07-14 23:00:34.230338,0 days 00:01:09.588128,identity,min,0.006357131149811499,5,12,bell,COMPLETE
132,3.786850584219792e-06,2025-07-14 23:00:34.231248,2025-07-14 23:01:49.428161,0 days 00:01:15.196913,identity,min,0.008215462231968684,8,11,bell,COMPLETE
133,7.12498149368912e-06,2025-07-14 23:01:49.429026,2025-07-14 23:03:00.008079,0 days 00:01:10.579053,identity,min,0.007259487080173514,5,13,bell,COMPLETE
134,4.401317255542381e-06,2025-07-14 23:03:00.008951,2025-07-14 23:04:15.324950,0 days 00:01:15.315999,identity,min,0.008091662479212496,5,19,bell,COMPLETE
135,0.2094121128320694,2025-07-14 23:04:15.325805,2025-07-14 23:05:30.980373,0 days 00:01:15.654568,identity,prod,0.009373126466037423,5,18,bell,COMPLETE
136,4.882815574092092e-06,2025-07-14 23:05:30.981265,2025-07-14 23:06:44.794333,0 days 00:01:13.813068,identity,min,0.0066757977736534874,5,17,bell,COMPLETE
137,3.656481794678257e-06,2025-07-14 23:06:44.795228,2025-07-14 23:07:54.759529,0 days 00:01:09.964301,identity,min,0.008724404929427556,5,12,bell,COMPLETE
138,3.7826166590093635e-06,2025-07-14 23:07:54.760398,2025-07-14 23:09:05.192325,0 days 00:01:10.431927,identity,min,0.009067815784611966,5,12,bell,COMPLETE
139,0.00013627360749524087,2025-07-14 23:09:05.193194,2025-07-14 23:10:11.532624,0 days 00:01:06.339430,identity,min,0.008421437306773088,5,13,sigmoid,COMPLETE
140,3.761613015740295e-06,2025-07-14 23:10:11.533485,2025-07-14 23:11:21.391545,0 days 00:01:09.858060,relu,min,0.007503831665941915,5,12,bell,COMPLETE
141,5.156528459338006e-06,2025-07-14 23:11:21.392420,2025-07-14 23:12:32.736894,0 days 00:01:11.344474,identity,min,0.009974694875302417,5,11,bell,COMPLETE
142,4.159771378908772e-06,2025-07-14 23:12:32.737751,2025-07-14 23:13:43.643603,0 days 00:01:10.905852,identity,min,0.006857059168926133,5,10,bell,COMPLETE
143,3.826584816124523e-06,2025-07-14 23:13:43.644493,2025-07-14 23:14:55.166654,0 days 00:01:11.522161,identity,min,0.0061293437766497295,5,11,bell,COMPLETE
144,3.6479407299339073e-06,2025-07-14 23:14:55.167534,2025-07-14 23:16:05.744120,0 days 00:01:10.576586,identity,min,0.008672988857273878,5,13,bell,COMPLETE
145,3.712818397616502e-06,2025-07-14 23:16:05.744977,2025-07-14 23:17:16.135056,0 days 00:01:10.390079,identity,min,0.007714034204311217,5,13,bell,COMPLETE
146,0.026412246748805046,2025-07-14 23:17:16.135909,2025-07-14 23:18:26.910139,0 days 00:01:10.774230,identity,min,0.008916345804038734,5,13,bell,COMPLETE
147,1.0003095667343587e-05,2025-07-14 23:18:26.911015,2025-07-14 23:19:39.109437,0 days 00:01:12.198422,identity,min,0.008482160692981511,5,14,bell,COMPLETE
148,3.518211542541394e-06,2025-07-14 23:19:39.110308,2025-07-14 23:20:49.545663,0 days 00:01:10.435355,identity,min,0.005356539858179964,5,12,bell,COMPLETE
149,3.624202918217634e-06,2025-07-14 23:20:49.546578,2025-07-14 23:21:59.124029,0 days 00:01:09.577451,identity,min,0.007204412354698968,5,12,bell,COMPLETE
